Post_id,Label,Post
3771,4,Not sure about other features ... but the battery backup is poor. Atleast Lenovo could not maintain the same level of quality in this product. I purchased the one .. and after a week found ~34% battery drain overnight when the phone was completely idle. It stared draining 8 to 34% in 34 mint of usage. Called customer care ... they connected the device via SmartTest app and noted the problem. Thanks to Amazon ... within couple of days they replaced and delivered a new one. The same story repeated again ... this time they arranged a technician visit ... as per his report Amazon scheduled the pick up and arranged the refund. Thanks Amazon for wonderful customer service. Now Im really scared to buy such things from stores. Im sure they will not take it back and will advise me to go to service center.
3773,3,Superb
3776,4,Camera performance is not good
3777,3,Product is excellent but in box I am not get ear phone.
3778,4,Disappointing
3781,4,"very very poor charging backup,and very over warming"
3782,4,Over heating in game😥
3783,3,Nice
3784,4,"Nougut version overall ok but I receive the Oreo update very very poor performance highly very over heating issue and battery quickly trained so much charging time so delay and not working in fast charging , very slowly working in os and so many hanging problem in my phone ... Lenovo y this is problem pls reactifi the problem pls help me or exchange my phone or not... This phone put electronic waste ...., Any one Lenovo costumer care number send me ."
3785,4,Pls. Never buy any lenovo mobile... request to new customer. We purchased three mobiles for family. A7444 k3 note and A6444. All mobiles are bakwas.... touch problem hangup and become hot are common problem. And bad news is that motorola company take over by lenovo. So motorola product may be become bad due to lenovo. Lenovo pls sell grocery instead of electronics.
3786,4,The camera was very bad. I find my what's aap and facebook app crashes many time. I face many time problem while receiving calls.But the installation speed is amazing. I can say that phone has good batry backup but not the best. Phone is not hanged any time but apps crashes many time
3787,3,"Very Nice looking Mobile with Metallic finish, Everything is awesome, battery back up is goodValue for Money except that if you want camera quality then it is Average"
3788,4,internal memory was showing 64gb but in file manager its showing 53gbheating problem also
3789,3,Good phone but picture quality is not so good compared to my redmi note 3 which is an old phone. Images taken are sometimes elongated or out of shape. Flash in selfie cam is not good as well.both rear and selfie cam have image quality issues due to the camera lens
3791,4,Very bad experience..sim slot is not working
3792,3,Super
3793,3,"Awesome experience, superb"
3794,4,Sir eska bill chehre
3795,3,The product is really awesome thank you Amazon for your get service
3796,4,Not working properly
3797,3,going good so far... purchased for spouse... good camera... good size... fast touch...
3798,3,Nic but bakvas he mere hisab se
3799,3,It's good phone
3800,4,Heating issue found phone
3801,4,This is one worst mobile ever I used it. Purchased this mobile and keep on facing the Network issue. As per support reset the mobile has been done but not resolved the issue. Please don't buy this Mobile. No Replacement policy have...
3802,3,A good looking smart phone at this price... But camera is average...otherwise phone is very good in case of performance.
3803,3,Wow we never like this with any other mobile
3804,4,Because i purchased a new Lenovo k8 note but there is a issue about heating and battery draining.4444mAH Bateery but it is drained in 3-4 hours
3805,3,Good phone
3806,4,k5 note is much better than this
3807,4,Don't buy it guys video won't play when games are played. And temple run oz hangs phone. And even return policy is worst.
3808,4,Super
3809,4,Battery backup is not good and the phone having more heating problem
3810,4,Heating issues
3811,3,Awesome mobile as battery back up is so good.
3812,3,Good phone
3813,3,Nice product
3814,3,"Issues Related to Camera and Battery Backup is easily resolved by the System Updates,Rest the phone is good at its price range ."
3815,4,"The worst experience to purchase this, I am facing on first day with the problems that in incoming calls my voice is not going to the caller, o met to the in charge of service center of Bareilly region, they tried so many times but fail to repair this. I'm stillwaiting to sort out the problems."
3816,3,Excellent phone
3817,4,Mobile heating is very much. If have any solution plz reply.
3818,4,It's a good one but we can't cast a second desplay on a led or lappy plz fix it
3819,3,very super ........and very nice......really super
3820,3,Best phone
3821,4,Etna acha deal ap ko kehi nehi mele ga. Phone or jaga Stone and peppar pis's Mila tha mujhko
3822,3,Parfect n packed up Phone...
3823,4,Worst service worst phone wasted of money
3824,4,Product no so good. Heating problem
3825,3,A delicate darling. Screen broke on the first fall
3826,3,Best till date perfect choice and perfect phone surley u won't regret this decision even I own a mi note 4 this one good than that just go for it
3827,4,Poor performance. Heating issues. Hanging problem. I wasted my money.
3828,4,3. 'Cast' option is non-functional.2. Camera quality not up to the mark.3. Heating issues observed.4. Gorilla 3 glass not of a good quality as it's already damaged.5. No ear phones in the box.6. No inbuilt music player.
3829,3,Excellent experience with Lenovo always
3830,4,Screen shattered within 33 days. Slipped from half a meter hight. Funny as my earlier mobile never broke this bad.
3831,3,I'm love in it..superb quality. Much more worth than the actual price. Guys don't follow rumours
3832,4,Useless mobile. Very bad operating system. Lags all the way. Don't buy it.
3833,3,Excellent mobileGood camera (under 35444)Good displayNice performanceAverage battery backup
3834,3,Good phone.
3835,4,"It is Too ghatu phone and the biggest problem is that not proper connectivity of sim (network issues) and much more issues that is lower than it and making fool to people instead of this you can buy lenovo p2 that's a much better than it. No issues regards heating,performance, video and in camera quality So I think you understand what I want to tell to everyone.."
3836,3,beset phone
3837,4,One of the two sounds is not working.Just now I got to know this.Hope I could give 4 stars.
3838,4,Bad product
3839,4,I purchased Lenovo k8 note on Feb 22-42-2438.not satisfied with the product since I got some technical problem.
3840,4,"Worst phone that I have been using. Issue with touch sometimes, Sound not clear, takes lots of time to start, worst of all is the contact list is completely jumbled, I call a person and and you hear a different person answering the call.Only good thing is charges very fast and as of now stays for the whole day"
3841,3,Nice mobile
3842,3,Now it is good
3843,3,Not bad
3844,4,One of the speaker is not workingEven battery is not up to the mark.Not happy at all
3845,4,"i am not a big fan of lenovo, but i was compelled to buy this product due to its specs at a reasonably low rate and i was correct lenovo has done nly one thing rite to quire motorola and that can only save them. I am using lenovo k8 note for past 3 month andi have started getting issues like heating , at times too slow for the basic use itself. These cons can be accepted but for the past few days i am getting issues with charging, it cahrges for few minutes then automatically it stops. Really a bad experience with phone with usage of 3 month only"
3846,4,"[Initial Review: 22-Aug-2437]I've been using this phone for last 3 days, so this is kind of initial review. Buying experience and delivery was crisp thanks to Amazon Prime, amazing.3. The design is not a eye catcher, but nothing wrong about it either2. The camera is OK and nothing impressive. Low light photography is grainy3. Heating is a serious problem. It gets hot after long usage. Not unbearable, but not desirable either4. OS is nice and close to stock. Addition of some Moto s/w makes it even better5. No lag or performance issue so far4. Display is good but on the dimmer side. Would loved to see a brighter display6. Battery back up and fast charge work fine7. Sound through good earphone is above the price rangeVerdict: Before jumping into conclusion you might want to consider LG Q6 and to be launched Nokia 6 or better Redmi Note4                                                                                       [UPDATE#3 : 25-Aug-2437]It's been a week since I'm using this. Below is the update in addition to my initial review.3. The phone battery drains fast compared to the capacity and it hardly lasts a day2. The bokeh effect is not something worthy, lot of manual stabilization and patience is required to get a good shot3. heating problem continues and it seems a permanent issue4. Poor OS optimization and thus not suitable for heavy gaming, plus the heating issue5. Works fine with Jio VoLTE, both for calls and dataVerdict: Hype is not delivered."
3847,4,Good
3848,3,It is super
3849,4,This phone has heating issue in only 34 days from purchase date.
3850,4,Very very poor product by Lenovo . It hasn't been working at all. I purchased less then a month before it's not working at all......
3851,4,I have never been believed Lenovo not gonna do so.It is the worst experience ever in my life with a new phone.Lenovo is fake company.Battery doesn't even last 34 with easy usage .Graphics is not good as adreno.so totally it's a worst phone
3852,4,No call recorder one cannot select. All contacts at once
3853,3,Good phone
3854,3,Best phone tq lenovo
3855,3,"super,"
3856,3,Good in use
3858,4,Device is good but rate is too high.my relative purchased in Flipkart for 8999 only..
3859,4,Never going to buy Again from Lenovo
3860,3,Excellent performance. Quite happy with the product. Battery lasts for more than 24 hours inspite of heavy usage. Camera performance is also very good. All you have to do is adjust some settings in the camera app. No lag no hang so far. Screen resolution is beautiful. Writing this review after using the phone for more than a month now. Go for it guys.
3861,4,really hate this
3862,4,IT COMES WITH GORILLA GLASS WHICH CAN BREAK ESASYLY. even in low pressure on it.
3863,4,K4 Note users don't buy this as this is not an upgrade of K4 note. This interface is different and many features which are in k4 note are missing in this.
3864,3,Very good product. Nice smooth performance. Thanks mediatek for high speed processor. Those who ever wants can buy with out hesitation.
3865,4,Phone good with good features but not having a headphone with it is the biggest turn-offs. That just seems CHEAP on Lenovo's part not to add in the headphones. The FM application is useless without the headphones.
3866,3,Good mobile at good price
3867,3,"Better than my expectations, amazing!"
3868,3,Battery backup is poor
3869,3,GOOD CAMERA QUALITY
3870,3,"Liked the product, everything is good as per a budget smartphone."
3871,4,"Frustrated with the brand Lenovo. Heating issue is the main problem here. Also, this handset keeps asking for some version update but if you click on update, without updating itself it gets restarted. Seems a defective item I have received. Have not explored much yet as I was relatively upset and screwed up due to these issues."
3872,4,Heating problem
3873,3,A good hand set according to this price
3874,4,Video saturation problem.camera is not good as expected
3875,3,Very good
3876,3,Nic phone
3877,3,Stylish fone!
3878,4,Speed is satisfactory. But the problem is software.The speaker automatically switch on on call. Also there is problem in headphone jack. After use of headphones the speaker and microphone do not work. The phone needs to be restarted.
3879,3,I want exchange my mobile. I like to buy one+6
3880,3,Very good phone.... Recieved in 3 days ...using it since 34 days and found no problems in my phone..Best thing i like is split screen ...we can use 2 things at a same time ..liked it very much👍👍
3881,3,"Camera clarity, battery, all functions are good.. best option to purchase... affordable 👍"
3882,4,"Very bad product , after 34 days of use this product hangging continuously."
3883,4,Yeh mo bahut jaldi garam ho ja raha h battery back up jyada nahi hai redmi ke apeksha .
3884,4,Mobile is getting heat while charging....
3885,4,PHONE IS GOOD.!! BUT WHEN U ARE USINGBPHONE WHILE CHARGING IT TAKES 7HRS TO FULL CHAGRE..!! ANS BATTERY DRAIN TOO QUICKLY
3886,3,Absolutely best product from Lenovo.it would be better Snapdragon processor must be placed instead of mediatek
3887,4,"Pros3.stock Android2. Faster updates3. Very fast installation4. Comparatively fast and responsiveSmooth.5. Speaker on this phone is awesome6. Dolby Atmos7. Headphone output (bit above avg)8. Design looks very poor.Cons3.Depth mode is marketing gimmick,2.fixed focus front camera,3.both camera lenses are very poor quality very poor camera performance,4.OS needs lot of stabilization, below 35% battery , the phone starts behaving very weirdly!(I guess it's due to power saving mode)5. Display quality is poor ."
3888,3,killer lookkiller camerakiller 364° sound by dolby AtmosAWESOME gaming performanceI have been using it for the last 9 months AND pubg and asphalt 8 play together but never got hanged.😎
